player_id,full_name,headshot_url,gpt4o,claude,gemini,majority,gpt4o_raw,claude_raw,gemini_raw,error
00-0040581,Dont'e Thornton Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlxztd3lpjaxtzojuxwh",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040582,Arian Smith,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/asywvwrn6zhlidxothqn",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040587,Drew Kendall,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhoqwm65mse0lznn0cdd",white,white,white,white,white,white,White,
00-0040590,Konata Mumpfield,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/psy72cl8ko1zp7vkbvga",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040585,Ty Hamilton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ehyuqjfrgtdsallsvoo0",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5847372 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040591,Taylor Elgersma,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmdt7gaf0n8694m5yxs6",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6401532 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040584,Gunnar Helm,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lcyqbbnrzgtbnirz8knj",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5442068 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040593,Mehki Butler,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/urjyj3poyxigrmdelral",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040586,Jaydon Blue,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhbmit7yp8dlhepncsvp",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040595,Bill Norton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdymsgwew6ewkz86h4v5",white,,white,white,white,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5786200 bytes > 5242880"
00-0040594,Jamil Muhammad,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wbzfffhzpxeqllass1cq",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5650848 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040596,Josh Pearcy,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gd9elys4ichjzstp2fid",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5555668 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040601,Jordan Waters,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e4wssbyzdg3mhubgaxxk",black,black,black,black,black,black,Black,
00-0040597,Brennan Presley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v7icmaojyjhfbjs8htfx",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040603,Mario Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r7tur9xcolejune4ao6h",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040598,Mark Redman,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zhdcvywhsc1unxrigei4",white,white,white,white,white,white,White,
00-0040604,Jahfari Harvey,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbkouemkxdpjax4c4lsl",black,black,black,black,black,black,Black,
00-0040600,Nate Valcarcel,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thqpbpisffyuqayu4kbx",other,asian,asian,asian,other,asian,Asian,
00-0040609,Tru Edwards,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bsiofbdcxgztaednygqx",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040608,Shaquan Loyal,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zhecxuugiwekc8ruwzyt",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040610,Jeremiah Walker,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k1ok4pr2pfjpabezwow3",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040602,Trey Wedig,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j9w4zu4vdw6jihn1fbvk",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5306836 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040589,Kurtis Rourke,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/my8ws9pavzbxxfulajzd",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040605,Ketron Jackson Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kxt6azsawnig6ma8qlek",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040612,Malik Dixon-Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tymiqsp8rcwdi6uqll1g",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040611,Wyatt Bowles,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hi0rzuafk9ptocnymn2t",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 7255080 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040613,Shaun Dolac,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f7nr5g6gntkjbnybt14c",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5275372 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040614,Ben Dooley,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ncesveth4iaujyw8s6k4",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5983440 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040615,Cade McDonald,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsgtjuwynfb4q9j37xna",,,white,white,,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5645588 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040616,Kisean Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eagyx2phlssmmdczurx3",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5507536 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040617,Luke Floriea,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/boxgpizulptcax2vb0pw",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040621,Montorie Foster Jr,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkyl0pfhi4pmzdtodu9k",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040622,D'Eryk Jackson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w25ddazwbmqtje0n2xjs",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040620,TJ Moore,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4ezbdleckn9numvdmwe",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6087224 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040624,Elijah Williams,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/otbqrjttpts6xctkdzez",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6906524 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040626,Dvon J-Thomas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/toazcmghxcnhdtkmwwrh",black,black,black,black,black,black,Black,
00-0040618,Max Hurleman,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hww3l2dnhxaiahrw37st",white,,white,white,white,,White,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5449560 bytes > 5242880"
00-0040629,Dalevon Campbell,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lmdwuz4anz0nhbaeewmm",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040630,Stone Blanton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlicadcuoerpyrmp7n82",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040625,Nick Jackson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j1tpfwt373szwooa1cdq",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040619,Gareth Warren,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u7bmeyqtnaacqqbzj2qe",,latino,asian,tie,,latino,Asian,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0040627,T.J. Sheffield,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aslzbmb9erdloiis2mns",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5453208 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040631,Willie Lampkin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5ynsd9m4tgil5tdhx5j",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5407740 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040628,Drake Dabney,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zhbm42fl9vheduggznpa",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5619780 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040634,Jordan Turner,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/epacfen9zva0gpsveb66",,,black,black,,,Black,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6278800 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040632,Mose Vavao,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkuir1kno5oyqta8ws4p",,,latino,latino,,,Latino,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5397588 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040637,Lucas Scott,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fczsn4gxvqg2a99hlkdy",white,white,white,white,white,white,White,
00-0040636,Keyon Martin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drg6ppedf9zg66vgfpdr",black,black,black,black,black,black,Black,
00-0040639,Grey Zabel,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k8sitrpdklde1rt9blbg",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on requests per day (RPD): Limit 10000, Used 10000, Requested 1."
00-0040640,Ashton Gillotte,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kosxaikscmzp69msssey",,,latino,latino,,,Latino,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6277632 bytes > 5242880; gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o"
00-0040643,Jonas Sanker,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsimdzcratj6wt0gzra8",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
